ProgramId,LayerId,ProgramName,LayerName,ClientName,BrokerName,CurrencyCode,LegalEntity,BusinessUnit,BusinessSegment,Underwriter,DirectionTypeName,LayerStatusTypeName,Share,InceptionDate,ExpirationDate,Premium100,Limit100,LayerTypeName,LatestFxRate,ExpectedLoss100
2502,6831,Property Cat XOL,Layer 3,DeAsGeIn_357,Lry_358,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Bound,0.023,1/1/2023,12/31/2023,79360,4241000,Excess of Loss,1.364450456,19540
2502,6832,Property Cat XOL,Layer 4,DeAsGeIn_357,Lry_358,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.01,1/1/2023,12/31/2023,63940,6990000,Excess of Loss,1.377149729,48390
2502,6833,Property Cat XOL,Layer 5,DeAsGeIn_357,Lry_358,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.01,1/1/2023,12/31/2023,90220,9335000,Excess of Loss,1.377149729,22410
2406,7038,Property Cat XOL,Layer 1 - IF SMF,DeIn_314,On_162,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.025,1/1/2023,12/31/2023,95900,6058000,Excess of Loss,1.377149729,97460
2406,7039,Property Cat XOL,Layer 2 - IF SMF,DeIn_314,On_162,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.025,1/1/2023,12/31/2023,49480,8109000,Excess of Loss,1.377149729,9960
2406,7041,Property Cat XOL,Layer 4 - IF SMF,DeIn_314,On_162,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.01,1/1/2023,12/31/2023,45020,6120000,Excess of Loss,1.377149729,3090
2406,7042,Property Cat XOL,AUX - IF SMF,DeIn_314,On_162,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.02,1/1/2023,12/31/2023,64160,7031000,Excess of Loss,1.377149729,47410
2406,7494,Property Cat XOL,UNL QS,DeIn_314,On_162,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,1,1/1/2023,12/31/2023,46470,535000,Excess of Loss,1.377149729,2430
2399,7657,Property Cat XOL,Actuarial Layer,SaGoIn_51,Ory_123,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,1,1/1/2023,12/31/2023,6190,9363000,Quota Share,1.377149729,84920
2730,8317,Property Cat XOL,Layer 2,AlInCoofCa_1868,Sn_140,CAD,Bermuda,Property Re,CAT Canada,Ally,Assumed,Declined,0.03,1/1/2023,12/31/2023,94610,4564000,Excess of Loss,1.377149729,81090
2730,8318,Property Cat XOL,Layer 3,AlInCoofCa_1868,Sn_140,CAD,Bermuda,Property Re,CAT Canada,Ally,Assumed,Declined,0.03,1/1/2023,12/31/2023,14250,2886000,Excess of Loss,1.377149729,94310
2785,8587,Property Cat XOL - NA Component,Canada Only,InFiCo_319,Kwry_163,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Bound,0.1,1/1/2023,12/31/2023,67290,1593000,Excess of Loss,1.356950347,41810
3414,11384,Property Cat XOL - Canada,Layer 1,TrInCo_360,Ory_123,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Bound,0.005,7/1/2023,6/30/2024,89630,9611000,Excess of Loss,1.324824921,65580
3414,11385,Property Cat XOL - Canada,Layer 2,TrInCo_360,Ory_123,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Bound,0.014,7/1/2023,6/30/2024,93140,2910000,Excess of Loss,1.324824921,26430
3414,11386,Property Cat XOL - Canada,Layer 3,TrInCo_360,Ory_123,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Bound,0.01,7/1/2023,6/30/2024,12970,3125000,Excess of Loss,1.324824921,24830
3748,12391,Property Cat XOL,Layer 1,TrRe_2349,Rjr_12,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.1,10/1/2023,9/30/2024,5100,1901000,Excess of Loss,1.377149729,10150
3748,12392,Property Cat XOL,Layer 2,TrRe_2349,Rjr_12,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.1,10/1/2023,9/30/2024,36100,6356000,Excess of Loss,1.377149729,99640
3748,12393,Property Cat XOL,Layer 3,TrRe_2349,Rjr_12,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.1,10/1/2023,9/30/2024,25980,5839000,Excess of Loss,1.377149729,2120
3758,12434,Property Cat XOL,Underlying,SaGoIn_51,Ory_123,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.01,1/1/2024,12/31/2024,44470,8045000,Excess of Loss,1.377149729,60020
3758,12435,Property Cat XOL,Layer 1,SaGoIn_51,Ory_123,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.01,1/1/2024,12/31/2024,15810,8719000,Excess of Loss,1.377149729,76300
3758,12436,Property Cat XOL,Layer 2,SaGoIn_51,Ory_123,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.01,1/1/2024,12/31/2024,8160,8918000,Excess of Loss,1.377149729,23760
3758,12437,Property Cat XOL,Layer 3,SaGoIn_51,Ory_123,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.01,1/1/2024,12/31/2024,67070,7887000,Excess of Loss,1.377149729,59420
3772,12483,Property Cat XOL,Layer 2,CoGeInCo_1736,On_1787,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.005,1/1/2024,12/31/2024,20130,6514000,Excess of Loss,1.377149729,84490
3772,12484,Property Cat XOL,Layer 3,CoGeInCo_1736,On_1787,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.005,1/1/2024,12/31/2024,59460,6451000,Excess of Loss,1.377149729,43330
3772,12485,Property Cat XOL,Layer 4,CoGeInCo_1736,On_1787,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.005,1/1/2024,12/31/2024,14920,2755000,Excess of Loss,1.377149729,36630
3772,12486,Property Cat XOL,Layer 5,CoGeInCo_1736,On_1787,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.005,1/1/2024,12/31/2024,3890,7325000,Excess of Loss,1.377149729,19800
3850,12854,Property Cat XOL,Layer 1 - IF SMF,DeIn_314,On_162,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.025,1/1/2024,12/31/2024,19280,7624000,Excess of Loss,1.377149729,34860
3850,12855,Property Cat XOL,Layer 2 - IF SMF,DeIn_314,On_162,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.025,1/1/2024,12/31/2024,5500,2894000,Excess of Loss,1.377149729,57290
3850,12857,Property Cat XOL,Layer 4 - IF SMF,DeIn_314,On_162,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.01,1/1/2024,12/31/2024,19060,6105000,Excess of Loss,1.377149729,63740
3850,12858,Property Cat XOL,Layer 5 - IF SMF,DeIn_314,On_162,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.02,1/1/2024,12/31/2024,37820,5411000,Excess of Loss,1.377149729,91850
3914,13163,Property Cat XOL,Layer 3,ThWaMuInCo_312,Ory_123,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.03,1/1/2024,12/31/2024,74480,5915000,Excess of Loss,1.377149729,90450
3914,13164,Property Cat XOL,Layer 4,ThWaMuInCo_312,Ory_123,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,0.03,1/1/2024,12/31/2024,80520,9947000,Excess of Loss,1.377149729,76050
3948,13305,Property Cat XOL,Layer 2,DeAsGeIn_357,Lry_358,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Bound,0.025,1/1/2024,12/31/2024,83990,5316000,Excess of Loss,1.325903989,21270
3948,13306,Property Cat XOL,Layer 3,DeAsGeIn_357,Lry_358,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Bound,0.025,1/1/2024,12/31/2024,93450,6373000,Excess of Loss,1.325903989,4120
3948,13307,Property Cat XOL,Layer 4,DeAsGeIn_357,Lry_358,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Bound,0.023,1/1/2024,12/31/2024,74250,311000,Excess of Loss,1.325903989,63320
3948,13308,Property Cat XOL,Layer 5,DeAsGeIn_357,Lry_358,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Not Taken Up,0.01,1/1/2024,12/31/2024,62970,9759000,Excess of Loss,1.349749971,84880
4021,13746,Property Cat XOL,Layer 1,AlInCoofCa_1868,On_1787,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Not Taken Up,0.015,1/1/2024,12/31/2024,45160,4350000,Excess of Loss,1.359450837,85700
4021,13747,Property Cat XOL,Layer 2,AlInCoofCa_1868,On_1787,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Not Taken Up,0.015,1/1/2024,12/31/2024,80110,4297000,Excess of Loss,1.359450837,59860
4021,13748,Property Cat XOL,Layer 3,AlInCoofCa_1868,On_1787,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Bound,0.03,1/1/2024,12/31/2024,47520,7993000,Excess of Loss,1.324995471,95610
3962,14026,Property Cat XOL - NA Component,Layer 2 - Canada Only,InFiCo_319,Kwry_163,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Bound,0.15,1/1/2024,12/31/2024,49870,1629000,Excess of Loss,1.325903989,52670
4021,14989,Property Cat XOL,Layer 4,AlInCoofCa_1868,On_1787,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Not Taken Up,0.015,1/1/2024,12/31/2024,67690,7695000,Excess of Loss,1.359450837,11730
4248,15351,Property Cat XOL,Layer 1,BeInCo_2495,Lry_358,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined,1,1/1/2024,12/31/2024,80190,4940000,Excess of Loss,1.377149729,94130
5369,16810,Property Cat XOL,Layer 1,AlInCoofCa_1868,N_1,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.003,1/1/2024,12/31/2024,31710,2715000,Excess of Loss,1.375150539,12260
5369,16812,Property Cat XOL,Layer 2,AlInCoofCa_1868,N_1,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.01,1/1/2024,12/31/2024,60260,1456000,Excess of Loss,1.375150539,51320
5374,16821,Property Cat XOL,4th Cat,BCInCo_3542,N_1,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.01,1/1/2024,12/31/2024,74550,9849000,Excess of Loss,1.375150539,62420
5374,16822,Property Cat XOL,5th Cat,BCInCo_3542,N_1,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.013,1/1/2024,12/31/2024,69540,708000,Excess of Loss,1.375150539,39960
5378,16873,Property Cat XOL,2nd Cat,BeInCo_2495,Ory_123,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.01,1/1/2024,12/31/2024,50590,909000,Excess of Loss,1.375150539,11890
5378,16874,Property Cat XOL,3rd Cat,BeInCo_2495,Ory_123,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.02,1/1/2024,12/31/2024,47490,8465000,Excess of Loss,1.375150539,54340
5378,16875,Property Cat XOL,4th Cat,BeInCo_2495,Ory_123,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.014,1/1/2024,12/31/2024,30490,1600000,Excess of Loss,1.375150539,80970
5378,16876,Property Cat XOL,5th Cat,BeInCo_2495,Ory_123,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.014,1/1/2024,12/31/2024,52180,4168000,Excess of Loss,1.375150539,63560
5383,16883,Property Cat XOL,2nd Cat,CoGeInCo_1736,On_162,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.005,1/1/2024,12/31/2024,29850,1114000,Excess of Loss,1.375150539,60820
5383,16884,Property Cat XOL,3rd Cat,CoGeInCo_1736,On_162,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.005,1/1/2024,12/31/2024,810,4972000,Excess of Loss,1.375150539,2430
5383,16885,Property Cat XOL,4th Cat,CoGeInCo_1736,On_162,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.005,1/1/2024,12/31/2024,35800,9024000,Excess of Loss,1.375150539,90330
5383,16886,Property Cat XOL,5th Cat,CoGeInCo_1736,On_162,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.005,1/1/2024,12/31/2024,80840,7766000,Excess of Loss,1.375150539,89530
5442,17328,Property Cat XOL,3rd Cat,ThWaMuInCo_312,Ory_123,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.008,1/1/2024,12/31/2024,93770,3593000,Excess of Loss,1.369950027,28150
5442,17329,Property Cat XOL,4th Cat,ThWaMuInCo_312,Ory_123,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.011,1/1/2024,12/31/2024,77020,5424000,Excess of Loss,1.369950027,24810
5442,17330,Property Cat XOL,2nd Cat,ThWaMuInCo_312,Ory_123,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.008,1/1/2024,12/31/2024,25730,7641000,Excess of Loss,1.369950027,99300
5607,18050,Property Cat XOL,1st Cat,OpGé_3629,Ry_3,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Declined,1,4/1/2024,3/31/2025,39510,6889000,Excess of Loss,1.377149729,41620
5607,18051,Property Cat XOL,2nd Cat,OpGé_3629,Ry_3,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Declined,1,4/1/2024,3/31/2025,58170,4720000,Excess of Loss,1.377149729,50470
5717,18530,Property Cat XOL,Layer 4,TrRe_2349,Rjr_12,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined - FOT,0.1,5/1/2024,4/30/2025,17530,1490000,Excess of Loss,1.377149729,56150
5717,18531,Property Cat XOL,Layer 5,TrRe_2349,Rjr_12,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Declined - FOT,0.1,5/1/2024,4/30/2025,71850,892000,Excess of Loss,1.377149729,98690
5729,18574,Property Cat XOL,3rd Cat,PrRe_3663,Ry_3,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.01,1/1/2024,12/31/2024,79410,3222000,Excess of Loss,1.369950027,19040
5729,18575,Property Cat XOL,4th Cat,PrRe_3663,Ry_3,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.015,1/1/2024,12/31/2024,50420,8204000,Excess of Loss,1.369950027,45270
5729,18576,Property Cat XOL,5th Cat,PrRe_3663,Ry_3,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.016,1/1/2024,12/31/2024,55060,1413000,Excess of Loss,1.369950027,57500
5729,18577,Property Cat XOL,6th Cat,PrRe_3663,Ry_3,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.018,1/1/2024,12/31/2024,57070,4691000,Excess of Loss,1.369950027,15480
5730,18578,Property Cat XOL,3rd Cat,TDMeMo_3664,Ory_123,CAD,London 1, Property Do,CAT Canada,Joachim,Assumed,Bound,0.003,1/1/2024,12/31/2024,13460,9363000,Excess of Loss,1.375150539,93500
5730,18579,Property Cat XOL,4th Cat,TDMeMo_3664,Ory_123,CAD,London 1, Property Do,CAT Canada,Joachim,Assumed,Bound,0.005,1/1/2024,12/31/2024,9940,1704000,Excess of Loss,1.375150539,68750
5730,18580,Property Cat XOL,5th Cat,TDMeMo_3664,Ory_123,CAD,London 1, Property Do,CAT Canada,Joachim,Assumed,Bound,0.005,1/1/2024,12/31/2024,91800,3284000,Excess of Loss,1.375150539,51540
5730,18581,Property Cat XOL,3rd Cat RPP,TDMeMo_3664,Ory_123,CAD,London 1, Property Do,CAT Canada,Joachim,Assumed,Bound,0.001,1/1/2024,12/31/2024,90020,6318000,Excess of Loss,1.375150539,45620
5732,18584,Property Cat XOL,3rd Cat,DeAsGeIn_357,Ry_3,CAD,London 1, Property Do,CAT Canada,Joachim,Assumed,Bound,0.005,1/1/2024,12/31/2024,46850,371000,Excess of Loss,1.375150539,16010
5732,18585,Property Cat XOL,4th Cat,DeAsGeIn_357,Ry_3,CAD,London 1, Property Do,CAT Canada,Joachim,Assumed,Bound,0.004,1/1/2024,12/31/2024,69330,6788000,Excess of Loss,1.375150539,98380
5732,18586,Property Cat XOL,5th Cat,DeAsGeIn_357,Ry_3,CAD,London 1, Property Do,CAT Canada,Joachim,Assumed,Bound,0.001,1/1/2024,12/31/2024,93750,1975000,Excess of Loss,1.375150539,62050
5733,18587,Property Cat XOL,Layer 1,CAInCo_3666,N_1,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.03,1/1/2024,12/31/2024,70,1602000,Excess of Loss,1.375150539,87980
5752,18642,Property Cat XOL,Layer 1,TrRe_2349,Er_338,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,In Process,0.16,5/1/2024,4/30/2025,65830,7941000,Excess of Loss,1.377149729,4190
5773,18733,Property Cat XOL,1st Private Overlying,LaMuDeMuDu_3682,N_1,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,In Process,0.1,6/1/2023,5/31/2024,70670,6819000,Excess of Loss,1.377149729,69790
5804,18857,Property Cat XOL,3rd Cat - EQ only,Tr_3692,Rjr_12,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,In Process,0.3,4/1/2023,3/31/2024,12760,3351000,Excess of Loss,1.377149729,56160
6808,19870,Property Cat XOL,Top Layer,TrRe_2349,Rjr_12,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,In Process,0.135,5/1/2023,4/30/2024,60080,6787000,Excess of Loss,1.377149729,46260
6809,19871,Property Cat XOL - October,2nd Cat (EQ only),TrSpInCo_743,Rjr_12,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.03,10/1/2023,9/30/2024,8860,2538000,Excess of Loss,1.369950027,31890
6811,19885,Property Cat XOL,NA Layer 6,InFiCo_319,Ory_123,CAD,London 1, Property Do,CAT Canada,Joachim,Assumed,Bound,0.008,1/1/2024,12/31/2024,53350,9014000,Excess of Loss,1.369950027,63610
7182,21660,Property Cat XOL - Canada,Layer 1,TrInCo_360,Ory_123,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Bound,0.005,7/1/2024,6/30/2025,12160,2196000,Excess of Loss,1.369950027,96640
7182,21661,Property Cat XOL - Canada,Layer 2,TrInCo_360,Ory_123,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Bound,0.014,7/1/2024,6/30/2025,71800,9753000,Excess of Loss,1.369950027,87230
7182,21662,Property Cat XOL - Canada,Layer 3,TrInCo_360,Ory_123,CAD,Bermuda,Property Re,CAT Canada,Mark,Assumed,Bound,0.01,7/1/2024,6/30/2025,70740,3267000,Excess of Loss,1.369950027,94800
7264,22000,Property Cat XOL,1st Private Overlying,LaMuDeMuDu_3682,N_1,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.1,6/1/2024,5/31/2025,63250,8357000,Excess of Loss,1.375150539,37840
7465,22772,Property Cat XOL,3rd Cat - EQ only,Tr_3692,Rjr_12,CAD,London 1, Property Do,CAT Canada,Nicholas,Assumed,Bound,0.004,7/1/2024,6/30/2025,97870,5322000,Excess of Loss,1.36415098,8130
5371,16813,Property Cat XOL,1st Cat,AnInCo_3540,D)a(lsn_271,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.025,5/1/2023,4/30/2024,77580,190000,Excess of Loss,1,51560
5371,16814,Property Cat XOL,2nd Cat,AnInCo_3540,D)a(lsn_271,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.025,5/1/2023,4/30/2024,84960,5776000,Excess of Loss,1,92840
5371,16815,Property Cat XOL,3rd Cat,AnInCo_3540,D)a(lsn_271,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.025,5/1/2023,4/30/2024,72320,3049000,Excess of Loss,1,25350
5371,16816,Property Cat XOL,4th Cat,AnInCo_3540,D)a(lsn_271,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.04,5/1/2023,4/30/2024,28940,9621000,Excess of Loss,1,48780
5477,17444,Property Cat XOL,2nd Cat,AmBaInCoof_89,N_1,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.025,6/1/2023,5/31/2024,29070,9856000,Excess of Loss,1,18240
5477,17445,Property Cat XOL,3rd Cat,AmBaInCoof_89,N_1,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.035,6/1/2023,5/31/2024,81220,7223000,Excess of Loss,1,20700
5666,18306,Property Cat XOL,2nd Cat,OnAlInCo_3643,D)a(lsn_271,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.02,5/1/2023,4/30/2024,75160,4081000,Excess of Loss,1,94760
5666,18307,Property Cat XOL,3rd Cat,OnAlInCo_3643,D)a(lsn_271,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.02,5/1/2023,4/30/2024,47380,8718000,Excess of Loss,1,29870
5666,18308,Property Cat XOL,4th Cat,OnAlInCo_3643,D)a(lsn_271,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.02,5/1/2023,4/30/2024,84690,9311000,Excess of Loss,1,95600
5734,18588,Property Cat XOL,3rd Cat,NaInCoLt_3667,H_5,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.03,6/1/2023,5/31/2024,55640,3712000,Excess of Loss,1,81690
5734,18589,Property Cat XOL,4th Cat,NaInCoLt_3667,H_5,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.015,6/1/2023,5/31/2024,60220,1155000,Excess of Loss,1,74480
5743,18606,Property Cat XOL,2nd Cat,UnSu_3672,N_1,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.05,5/1/2023,4/30/2024,68980,6375000,Excess of Loss,1,52440
5743,18607,Property Cat XOL,3rd Cat,UnSu_3672,N_1,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.05,5/1/2023,4/30/2024,24610,8614000,Excess of Loss,1,17880
5743,18608,Property Cat XOL,4th Cat,UnSu_3672,N_1,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.035,5/1/2023,4/30/2024,28730,6241000,Excess of Loss,1,10270
5765,18691,Property Cat XOL,CXS 1st PL,UnInCo_3679,S_7,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.01,4/1/2023,3/31/2024,94960,6060000,Excess of Loss,1,18280
5765,18692,Property Cat XOL,CXS 2nd PL ,UnInCo_3679,S_7,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.015,4/1/2023,3/31/2024,81020,7186000,Excess of Loss,1,79470
5765,18693,Property Cat XOL,CXS 3rd PL,UnInCo_3679,S_7,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.015,4/1/2023,3/31/2024,38010,1076000,Excess of Loss,1,91760
5767,18706,Property Cat XOL,1st Cat,MuInCo_3680,N_1,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.025,5/1/2023,4/30/2024,71190,7694000,Excess of Loss,1,60810
5767,18707,Property Cat XOL,2nd Cat,MuInCo_3680,N_1,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.025,5/1/2023,4/30/2024,20200,3893000,Excess of Loss,1,35080
5767,18708,Property Cat XOL,3rd Cat,MuInCo_3680,N_1,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.025,5/1/2023,4/30/2024,61280,7149000,Excess of Loss,1,57860
5767,18710,Property Cat XOL,1st Cat RPP,MuInCo_3680,N_1,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.033,5/1/2023,4/30/2024,26630,1103000,RPP,1,79220
5767,18711,Property Cat XOL,2nd Cat RPP,MuInCo_3680,N_1,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.015,5/1/2023,4/30/2024,3400,3929000,RPP,1,17680
5767,18712,Property Cat XOL,3rd Cat RPP,MuInCo_3680,N_1,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,In Process,0.011,5/1/2023,4/30/2024,96550,7724000,RPP,1,4230
6926,20339,Property Cat Quota Share,Real Estate QS,ChInCoofPu_4724,Ry_3,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,Bound,0.043,1/1/2024,12/31/2024,24430,3249000,Quota Share,1,89680
7019,20811,Property Cat XOL,1st Cat,AnInCo_3540,H_5,USD,London 1, Property Do,CAT Caribbean,Victoria,Assumed,Bound,0.025,3/1/2024,2/28/2025,34560,8596000,Excess of Loss,1,91960
7019,20812,Property Cat XOL,2nd Cat,AnInCo_3540,H_5,USD,London 1, Property Do,CAT Caribbean,Victoria,Assumed,Bound,0.025,3/1/2024,2/28/2025,79710,8767000,Excess of Loss,1,58730
7019,20813,Property Cat XOL,3rd Cat,AnInCo_3540,H_5,USD,London 1, Property Do,CAT Caribbean,Victoria,Assumed,Bound,0.025,3/1/2024,2/28/2025,66790,545000,Excess of Loss,1,70380
7019,20814,Property Cat XOL,4th Cat,AnInCo_3540,H_5,USD,London 1, Property Do,CAT Caribbean,Victoria,Assumed,Bound,0.025,3/1/2024,2/28/2025,20420,9338000,Excess of Loss,1,56560
7022,20818,Property Cat XOL,CXS 1st PL,UnInCo_3679,S_7,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,Bound,0.02,4/1/2024,3/31/2025,43980,2829000,Excess of Loss,1,14520
7022,20819,Property Cat XOL,CXS 2nd PL ,UnInCo_3679,S_7,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,Bound,0.035,4/1/2024,3/31/2025,97240,8762000,Excess of Loss,1,13020
7022,20820,Property Cat XOL,CXS 3rd PL,UnInCo_3679,S_7,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,Bound,0.015,4/1/2024,3/31/2025,83780,2850000,Excess of Loss,1,41010
7025,20826,Property Cat XOL,Layer 1,UnInCo_3679,S_7,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,Bound,0.01,4/1/2024,3/31/2025,82050,4609000,Excess of Loss,1,70060
7025,20827,Property Cat XOL,Layer 2,UnInCo_3679,S_7,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,Bound,0.01,4/1/2024,3/31/2025,79370,7705000,Excess of Loss,1,52660
7025,20828,Property Cat XOL,Layer 3,UnInCo_3679,S_7,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,Bound,0.007,4/1/2024,3/31/2025,30240,9832000,Excess of Loss,1,99850
7025,20829,Property Cat XOL,Layer 4,UnInCo_3679,S_7,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,Bound,0.01,4/1/2024,3/31/2025,86700,3648000,Excess of Loss,1,30560
7247,21918,Property Cat XOL,1st Cat,AnInCo_3540,D)a(lsn_271,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,Bound,0.035,5/1/2024,4/30/2025,20070,5511000,Excess of Loss,1,5790
7247,21919,Property Cat XOL,2nd Cat,AnInCo_3540,D)a(lsn_271,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,Bound,0.035,5/1/2024,4/30/2025,93560,9496000,Excess of Loss,1,72020
7247,21920,Property Cat XOL,3rd Cat,AnInCo_3540,D)a(lsn_271,USD,London 1, Property Do,CAT Caribbean,Joachim,Assumed,Bound,0.035,5/1/2024,4/30/2025,8850,1077000,Excess of Loss,1,58000
